namespace,cbb_items
SCRNITM#stlmntBfAmt,결산전금액
SCRNITM#stlmntBsicDataCrtn,결산기초자료생성
SCRNITM#stlmntCalcList,정산계산목록
SCRNITM#stlmntCmpnstnDscd,결산보정구분
SCRNITM#stlmntCrctn,결산보정
SCRNITM#stlmntDscd,결산구분
SCRNITM#stlmntDstnctn,결산구분
SCRNITM#stlmntHstBizDscd,정산내역업무구분
SCRNITM#stlmntHstDscd,정산내역구분
SCRNITM#stlmntMnth,결산월
SCRNITM#stlmntPrgrsDscd,결산진행구분
SCRNITM#stlmntRdjstmnt,결산재조정
SCRNITM#stlmntStep,결산스텝
SCRNITM#stmtAtInvst,Based on your balance pattern, we suggest...
SCRNITM#stndngOrderAmt,자동이체금액
SCRNITM#stndngOrderCycl,자동이체주기
SCRNITM#stndngOrderEndDt,자동이체종료일자
SCRNITM#stndngOrderStartDt,자동이체시작일자
SCRNITM#stndngOrderTp,자동이체종류
SCRNITM#stndngOrderTrm,자동이체기간
SCRNITM#stockListed,주식상장여부
SCRNITM#stockListingDt,주식상장일자
SCRNITM#stockListingUnlstdDscd,주식상장구분
SCRNITM#streetNm,도로명
SCRNITM#sts,상태
SCRNITM#stsAtrbtOfBilCtgryCash,권종별 시재 현황 속성
SCRNITM#stsChngDt,상태변경일자
SCRNITM#stsChngHms,상태변경시각
SCRNITM#stsChngTxDt,상태변경거래일자
SCRNITM#stsDs,상태구분
SCRNITM#stsEndDt,상태종료일자
SCRNITM#stsOfAcnts,출납 현황
SCRNITM#stsOfBilCtgryCash,권종별 시재 현황
SCRNITM#stsOfCashOnHand,시재 현황
SCRNITM#stsStartDt,상태시작일자
SCRNITM#stsStartHms,상태시작시간
SCRNITM#stutDong,법정동
SCRNITM#style,스타일
SCRNITM#styleNm,스타일명
SCRNITM#styleSetting,스타일 설정
SCRNITM#styleSettingActive,스타일 설정 - Active
SCRNITM#styleSettingInactive,스타일 설정 - Inactive
SCRNITM#stylesheetDocId,스타일시트문서식별자
SCRNITM#subArrDtls,서브계약 상세
SCRNITM#subArrSrchRslt,서브계약 검색결과
SCRNITM#subCntrct,서브계약
SCRNITM#subCntrctSrchRslt,서브계약 검색결과
SCRNITM#subDocument,하위문서
SCRNITM#subScrib,가입
SCRNITM#subsAmt,청약금액
SCRNITM#subscrbFinMsg,총 신청금액 
SCRNITM#success,정상 처리 되었습니다.
SCRNITM#successActvAcct,계좌활성화되었습니다.
SCRNITM#sucssRealNmAuth,실명인증이 성공했습니다.
SCRNITM#sumAmt,합계
SCRNITM#sumWithSubDept,하위부서합산
SCRNITM#sup300-tab,정상 처리 되었습니다.
SCRNITM#supplInfoFormDscd,추가정보형태구분
SCRNITM#surveyDt,조사일자
SCRNITM#suspendEndDt,중단종료일자
SCRNITM#suspendStartDt,중단시작일자
SCRNITM#swiftBnkNm,SWIFT 은행명
SCRNITM#swiftBrnchNm,SWIFT 은행 부점명
SCRNITM#swingAccount,주계좌(@) 의 잔액이 부계좌(@) 로 스윙처리 되는 관계가 설정 되었습니다.
SCRNITM#switchOnPymntFunc,오프라인 결제기능 전환
SCRNITM#syncAsyncDscd,동기비동기구분
SCRNITM#sysAssAsmInfo,시스템심사
SCRNITM#sysBal,시스템 잔액
SCRNITM#sysDept,시스템부서유형
SCRNITM#sysExmntnRslt,시스템심사결과
SCRNITM#sysExmntnRsltCd,시스템심사결과
SCRNITM#sysInfo,시스템 정보
SCRNITM#sysIntrfcMsgTpCd,메시지유형
SCRNITM#sysTmstmp,시스템 타임스탬프
SCRNITM#sysUser,시스템사용자유형
SCRNITM#sysVer,시스템 버전
SCRNITM#system-date,시스템 일자
SCRNITM#tagAsBtn,Tag As
SCRNITM#tapToViewDtl,상세내역보기
SCRNITM#targetValue,목표값
SCRNITM#targetVariable,목표변수
SCRNITM#targetVariableName,목표변수명
SCRNITM#targetVariableRange,목표변수범위
SCRNITM#taskStart,태스크 실행
SCRNITM#tax,세금
SCRNITM#taxAmtTpCd,세금금액유형
SCRNITM#taxCd,과세코드
SCRNITM#taxDscd,과세구분
SCRNITM#taxFormCd,과세형태코드
SCRNITM#taxPayer,납세자코드
SCRNITM#taxPayerCd,납세자코드
SCRNITM#taxPrcsDscd,세금처리구분
SCRNITM#taxPrfDscd,세금우대구분
SCRNITM#taxStdAmt,과표금액
SCRNITM#taxTpCd,세금유형
SCRNITM#taxtnBaseDt,과세 신고 기준일자
SCRNITM#taxtnDscd,과세구분
SCRNITM#taxtnTpCd,과세유형
SCRNITM#tblList,테이블 목록
SCRNITM#tblNm,테이블명
SCRNITM#tdCntnt,내용
SCRNITM#tdRqstStaffNm,발신자
SCRNITM#tdRqstTmstmp,시간
SCRNITM#tdTpDscd,유형
SCRNITM#tdyBal,금일잔액
SCRNITM#tdyDpst,금일입금
SCRNITM#tdyPymntSchdld,당일결제예정
SCRNITM#tdyPymntSchdldAmt,당일결제예정금액
SCRNITM#tdyTot,금일전체
SCRNITM#tdyWhdrwl,금일출금
SCRNITM#telCntctPrhbtnTpCd,전화 수신허용구분
SCRNITM#telInput,전화번호입력
SCRNITM#telNbr,전화번호
SCRNITM#telNbrInput,전화번호입력
SCRNITM#telNbrList,전화번호목록
SCRNITM#telecomcarrId,통신사업자
SCRNITM#telgmCmnDvisn,전문공통부
SCRNITM#telgmIndvDvisn,전문개별부
SCRNITM#telgmInfo,전문관련정보
SCRNITM#telgmNbrNbrgCd,전문번호채번코드
SCRNITM#tellerAmt,텔러 금액
SCRNITM#tellerCashBalanced,텔러 대체거래에 대한 대차가 일치합니다.
SCRNITM#tellerCashUnBalanced,텔러 대체거래에 대한 대차가 불일치합니다.
SCRNITM#tenThsndWonBl,10,000 원권
SCRNITM#tenWonBl,10 원권
SCRNITM#termcond,약관동의
SCRNITM#terminate,종 료
SCRNITM#terminateSrvc,서비스해지
SCRNITM#termsAgreeMsg,위 상품설명서 및 약관 내용을 충분히 숙지하고 이해하여 동의합니다.
SCRNITM#termsAgreed,약관동의여부
SCRNITM#termsAgrmntView,약관보기
SCRNITM#termsAgrmntYn,약관동의여부
SCRNITM#termsAndConditions,T&C
SCRNITM#test,test444
SCRNITM#test1,test1
SCRNITM#test2,
SCRNITM#test5,test5
SCRNITM#test9,test9
SCRNITM#testBtn015,부채현황등록TEST버튼
SCRNITM#testBtn016,신청담보등록(LTV)버튼
SCRNITM#testBtn017,DTIDSR TEST
SCRNITM#testBtn019,시스템심사테스트버튼
SCRNITM#testBtn026,결재선등록테스트버튼
SCRNITM#testBtn029,결재결과테스트버튼
SCRNITM#testBtn142,물건내역등록pop버튼
SCRNITM#testBtn172,아파트시세검색pop버튼
SCRNITM#testBtn930,자산식별자조회pop버튼
SCRNITM#testBtn940,설정등록TEST용
SCRNITM#testItmInfo,테스트항목정보
SCRNITM#themeDscd,테마구분
SCRNITM#thingCntnt,물건내역
SCRNITM#thirdPartyCorpn,제3자기업
SCRNITM#thu,목
SCRNITM#tierElmnt,계층요소
SCRNITM#tierElmntList,계층요소목록
SCRNITM#times,회
SCRNITM#titlAcctgCl,계정과목분류
SCRNITM#titlAcctgClCd,계정과목분류코드
SCRNITM#tlrClsgDscd,텔러마감구분
SCRNITM#tlrClsgPrsntSts,텔러 마감현황
SCRNITM#tlrCrncyRtndLmtAmt,텔러보유한도
SCRNITM#tlrTp,텔러유형
SCRNITM#tlrTpDscd,텔러유형구분
SCRNITM#tmOutSchdldHms,TIMEOUT예정시간
SCRNITM#tmRmn,남은 시간
SCRNITM#tmpltDwnld,템플릿 다운로드
SCRNITM#tmpltId,템플릿식별자
SCRNITM#tmpltNm,템플릿명
SCRNITM#tmpryAcctNm,임시계좌명
SCRNITM#tmpryRestDt,휴직일자
SCRNITM#to,~
SCRNITM#to2,까지
SCRNITM#toADD,ADD계좌입금
SCRNITM#toAcct,수신 계좌
SCRNITM#toBnk,수신 은행
SCRNITM#toCash,현금계좌입금
SCRNITM#toMMF,MMF계좌입금
SCRNITM#toWMP,WMP 연결
SCRNITM#today,오늘
SCRNITM#todoEventDistinction,할일이벤트구분
SCRNITM#tooltip,IO 관리
SCRNITM#tot,총계
SCRNITM#totAmtPerDay,일당 총금액
SCRNITM#totAplctnAmt,총신청금액
SCRNITM#totBal,총 합계
SCRNITM#totCnt,총 건수
SCRNITM#totCrdt,총 신용도
SCRNITM#totCredit,총신용한도
SCRNITM#totDays,총일수
SCRNITM#totDfrnc,총차액
SCRNITM#totDpstBalAmt,총예금잔액
SCRNITM#totDsbrsAmt,지급실행합계액
SCRNITM#totDvdAmt,분할금액합계
SCRNITM#totExmptdFee,감면수수료합계
SCRNITM#totIncomeAmt,총소득금액
SCRNITM#totInfo,합계정보
SCRNITM#totInt,총 이자금액
SCRNITM#totIntAmt,이자합계금액
SCRNITM#totInvstmntExpctdProfitSumAmt,예상수익금액
SCRNITM#totLmtSale,총판매한도금액
SCRNITM#totLnAmt,대출총액
SCRNITM#totLnLmtChkRsltCd,총한도점검결과
SCRNITM#totLoanAmt,대출잔액
SCRNITM#totPaidInt,지급이자합계
SCRNITM#totRcvdFee,수수료합계
SCRNITM#totRcvdInt,수입이자합계
SCRNITM#totRpymnt,총상환액
SCRNITM#totRpymntAmt,총상환금액
SCRNITM#totRpymntPrncpl,총상환원금
SCRNITM#totRtrnAmt,총수익
SCRNITM#totSlipCnt,총전표매수
SCRNITM#totTxCnt,총거래건수
SCRNITM#totUnpdAmt,총미결제금액
SCRNITM#totWhdrwlAmt,총인출금액
SCRNITM#totWthdrwSchdldAmt,총인출예정금액
SCRNITM#totprncpl,총 원금
SCRNITM#tp,유형
SCRNITM#tpCd,유형코드
SCRNITM#tradeDt,매매일자
SCRNITM#tradeDtls,매매내역
SCRNITM#tradeDtlsInqry,매매내역 조회
SCRNITM#tradeItmNm,매매품목
SCRNITM#tradeRltvCorpNm,거래상대방기업명
SCRNITM#tranr,거래자
SCRNITM#tranrDscd,거래자구분
SCRNITM#trans,
SCRNITM#transLog,Trans Log
SCRNITM#transNm,거래종류
SCRNITM#transfer,이체
SCRNITM#transferManager,담당자이관
SCRNITM#transferManagerErr,미시작, 진행대기, 진행중 스텝만 담당자이관이 가능합니다.
SCRNITM#treeService,서비스 구성
SCRNITM#trfcCardFnctn,교통카드기능
SCRNITM#trgt,목표
SCRNITM#trgtAmt,대상금액
SCRNITM#trgtAmtInfo,※ 목표금액 기준시, 원리금 계산 결과는 실제와 차이가 있을 수 있습니다.
SCRNITM#trgtBidding,입찰 대상
SCRNITM#trgtCnt,목표 건수
SCRNITM#trgtCust,대상 고객
SCRNITM#trgtInfo,대상정보
SCRNITM#trgtInstlmntAmtBase,목표금액기준여부
SCRNITM#trgtList,대상 목록
SCRNITM#trgtPd,목표 상품
SCRNITM#trgtTp,목표유형
SCRNITM#trgtTradeDtls,대상 매매내역
SCRNITM#trm,기간
SCRNITM#trmCalcnDscd,한편양편구분
SCRNITM#trmEndDt,기간종료일자
SCRNITM#trmHstMgmtWay,기간이력관리방법
SCRNITM#trmHstMgmtWayCd,기간이력관리방법코드
SCRNITM#trmStartDt,기간시작일자
SCRNITM#trmnlDscd,단말구분
SCRNITM#trmntCnct,연결해지
SCRNITM#trmntDt,종결일자
SCRNITM#trmntn,해지
SCRNITM#trmntnADD,자동이체 설정을 해지하려고 합니다. 확인하시면 익일 00:00 부터 반영됩니다. 확인을 위해 거래비밀번호를 입력하세요 :
SCRNITM#trmntnAntici,해지예상
SCRNITM#trmntnBaseDt,해지기준일자
SCRNITM#trmntnDpstTxRstrctn,수신거래제한해제
SCRNITM#trmntnDscd,해지구분
SCRNITM#trmntnDt,해지일자
SCRNITM#trmntnTp,계약해지구분코드
SCRNITM#trnfrComplete,거래성공
SCRNITM#trnsDt,거래시간
SCRNITM#trnsfLmt,이체 한도
SCRNITM#trnsfr,
SCRNITM#trnsfrAcct,이체계좌
SCRNITM#trnsfrAmt,대체금액
SCRNITM#trnsfrArrSts,이체계약상태
SCRNITM#trnsfrBizKnd,이체업무종류
SCRNITM#trnsfrDfrncAmt,대체차액 (입-출)
SCRNITM#trnsfrDt,이체일자
SCRNITM#trnsfrEndDt,이체종료일자
SCRNITM#trnsfrFromCashToDpst,system will transfer from  cash account to deposit  automatically
SCRNITM#trnsfrFromCashToMMF,system will use excess part to subscribe MMF automaticly
SCRNITM#trnsfrHldyPrcsngDscd,이체일휴일시처리구분
SCRNITM#trnsfrInfo,양도정보
SCRNITM#trnsfrOriginKeyVal,번역대상식별자
SCRNITM#trnsfrOwnrshpDt,명의변경일자
SCRNITM#trnsfrOwnrshpExctn,명의변경 실행
SCRNITM#trnsfrPlnDt,이체계획일자
SCRNITM#trnsfrPrcsngEndDt,이체처리종료일자
SCRNITM#trnsfrPrcsngStartDt,이체처리시작일자
SCRNITM#trnsfrRsltVal,번역결과
SCRNITM#trnsfrScsnDscd,이체승계구분
SCRNITM#trnsfrStartDt,이체시작일자
SCRNITM#trnsfrTrgtKnd,번역대상유형
SCRNITM#trnsfrTrm,이체기간
SCRNITM#trnsfrTxAmt,대체금액
SCRNITM#trnsmsn,전송
SCRNITM#trnsmsnDt,전송일자
SCRNITM#tryAgain,조회후 다시 거래 하십시오.
SCRNITM#tstNbrTxt,텍스트입니다
SCRNITM#tue,화
SCRNITM#turn,순서, 회차
SCRNITM#twnshp,군/구
SCRNITM#tx,거래처리
SCRNITM#txAblEndHms,거래가능종료시간
SCRNITM#txAblHms,거래가능시간
SCRNITM#txAblStartHms,거래가능시작시간
SCRNITM#txAmt,거래금액
SCRNITM#txAmtDtl,거래금액 상세
SCRNITM#txBase,거래 기본
SCRNITM#txBaseDt,거래기준일자
SCRNITM#txBrnch,거래부점
SCRNITM#txBrnchDscd,거래부점구분
SCRNITM#txChkUpgrade,최신 버전으로 업그레이드를 진행합니다. 계속하시겠습니까?
SCRNITM#txCncl,거래 취소
SCRNITM#txCnclRsn,거래취소사유
SCRNITM#txCnt,거래 횟수
SCRNITM#txCrncy,거래통화
SCRNITM#txCustNm,거래고객명
SCRNITM#txDept,거래점
SCRNITM#txDeptCnfgrtnClass,셀프채널회계부서조건클래스
SCRNITM#txDeptId,거래부서식별자
SCRNITM#txDetailHst,이력상세 내역
SCRNITM#txDscd,거래구분
SCRNITM#txDt,거래일자
SCRNITM#txDtHms,거래일시
SCRNITM#txDtl,거래 상세
SCRNITM#txEndHms,트랜잭션 종료 시간
SCRNITM#txHistSrch,거래내역조회
SCRNITM#txHms,거래시각
SCRNITM#txHst,거래이력
SCRNITM#txHstList,거래이력목록
SCRNITM#txLatestVer,이미 최신 버전 입니다.
SCRNITM#txLogs,
SCRNITM#txNte,거래유형
SCRNITM#txPgCnt,거래 횟수
SCRNITM#txPrcsEndHms,거래처리종료시간
SCRNITM#txPrcsStartHms,거래처리시작시간
SCRNITM#txPrdMnth,거래년월
SCRNITM#txPswdChkMsg,거래비밀번호는 필수 입력입니다. 거래비밀번호를 입력 하십시오.
SCRNITM#txPswdChng,거래 비밀번호 변경
SCRNITM#txPswdReset,거래비밀번호 재설정
SCRNITM#txPswdSetCmplt,거래비밀번호 설정이 완료되었습니다.
SCRNITM#txPwRule,거래비밀번호는 6자리 숫자로 입력해야 합니다.
SCRNITM#txPwd,거래비밀번호
SCRNITM#txQnty,거래수량
SCRNITM#txRltvDstnctn,거래상대방구분
SCRNITM#txRmkCntnt,거래적요
SCRNITM#txRstr,거래 제한
SCRNITM#txRstrctn,거래 제한
SCRNITM#txRstrctnDs,거래제한구분
SCRNITM#txRstrctnDscd,거래제한구분
SCRNITM#txRstrctnList,거래제한목록
SCRNITM#txRstrctnYn,거래제한여부
SCRNITM#txSeq,거래일련번호
SCRNITM#txSpnsnRgstrnDt,거래정지등록일자
SCRNITM#txSpnsnRsn,거래정지사유
SCRNITM#txSrchDscd,거래조회구분
SCRNITM#txStaff,거래직원
SCRNITM#txStaffINm,거래스태프명
SCRNITM#txStaffId, 거래스태프식별자
SCRNITM#txStaffNm,거래스태프명
SCRNITM#txStartHms,트랜잭션 시작 시간
SCRNITM#txSts,거래상태
SCRNITM#txTm,거래 시간
SCRNITM#txTmCntrlDscd,거래시간제어구분
SCRNITM#txTmCntrlEndHms,거래시간제어종료시간
SCRNITM#txTmCntrlStartHms,거래시간제어시작시간
SCRNITM#txTmstmp,거래일시
SCRNITM#txTp,거래유형
SCRNITM#txTpCd,거래유형
SCRNITM#txUpgVer,최신 버전으로 업그레이드가 필요합니다.
SCRNITM#txpyrTp,납세자유형
SCRNITM#txtCntnt,Text
SCRNITM#txtSmpl,This is a text sample...
SCRNITM#txtStyle,텍스트 스타일
SCRNITM#txtStyle2,텍스트스타일
SCRNITM#txtStyleDscd,텍스트스타일구분
SCRNITM#txtTitle,텍스트제목
SCRNITM#txtTmplt,텍스트템플릿
SCRNITM#txtTmpltDscd,텍스트템플릿구분
SCRNITM#udrLn,밑줄
SCRNITM#unEmplyd,실업
SCRNITM#unExctnCntnt,(미)이행내용
SCRNITM#unExctnLn,대출미실행
SCRNITM#unExctnLnAmt,대출미실행금액
SCRNITM#unbind,등록해제
SCRNITM#unbindCnfrmMsg,{0}({1}) 가 등록해제 되었습니다.
SCRNITM#unbindMsg,{0} ({1}) 카드를 다이렉트뱅크에서 등록해제하려고 합니다. 이후 더이상 이 카드로 충전 또는 인출을 할 수 없습니다. 거래비밀번호를 입력하세요 :
SCRNITM#uncnfrmdpstn,투자대기금액
SCRNITM#undgrndDscd,지하구분
SCRNITM#undrCnfrmtn,투자대기중
SCRNITM#undrExmntnRslt,심사결과
SCRNITM#unfold,펼치기
SCRNITM#unipayCard,유니온페이 카드
SCRNITM#unitIncrs,단위증가
SCRNITM#unmaskDtl,마스킹해제 상세
SCRNITM#unmaskRqst,마스킹해제 요청
SCRNITM#unmaskRqstItm,해제요청항목
SCRNITM#unmaskRqstScrn,해제요청화면
SCRNITM#unmaskRsnCd,해제사유코드
SCRNITM#unmaskRsnCntnt,해제사유상세
SCRNITM#unmatched-check-count-msg,인도인수대상이 타점권일 경우 인도인수타점권매수는 0보다 커야 하고, 타점권이 아닐 경우 인도인수타점권매수는 0이어야 합니다.
SCRNITM#unmtchdDmstAmtFrgnAmt,외화처리 시에는 거래총금액과 외화거래국내통화금액이 일치해야 등록하실 수 있습니다.
SCRNITM#unqId,고유식별번호
SCRNITM#unqIdNbrTp,신분증번호유형
SCRNITM#unrdmdPrdMnth,거치기간월수
SCRNITM#unrpdDataYn,미수데이터여부
SCRNITM#upAcct,상위 계정
SCRNITM#upAcctgItmCd,상위계정과목코드
SCRNITM#upAmtTpCd,상위금액유형코드
SCRNITM#upArrIssmdaTpCd,상위발급매체유형
SCRNITM#upCdNbr,상위코드
SCRNITM#upCdNbrNm,상위코드명
SCRNITM#upClass,상위클래스
SCRNITM#upCmpsElmntId,상위구성요소식별자
SCRNITM#upCmpsElmntRelTpDscd,상위구성요소구분코드
SCRNITM#upDeptId,상위부서식별자
SCRNITM#upDeptNm,상위부서명
SCRNITM#updTrgt,갱신대상
SCRNITM#update,Update
SCRNITM#updtJdgmntMethodNm,갱신판단메소드명
SCRNITM#updtJdgmntMthdNm,갱신판단메소드명
SCRNITM#uploadfile,첨부
SCRNITM#use,사용
SCRNITM#useAblBal,사용가능잔액
SCRNITM#useAgrmnt,이용약정
SCRNITM#useAgrmntAcctChng,이용약정계좌변경
SCRNITM#useIssueInstDscd,이용기관발행기관분류코드 
SCRNITM#usePntVal,사용포인트
SCRNITM#useStartDt,사용시작일자
SCRNITM#useYn,사용여부
SCRNITM#usedAmt,소진액
SCRNITM#userDfnColorThm,User Defined Color Theme
SCRNITM#userNbr,사용자번호
SCRNITM#userPhotoArea,사용자 사진 영역
SCRNITM#userRuleCmntCntnt,사용자판정의견
SCRNITM#userRuleInfo,사용자판정
SCRNITM#utilityBill,고지서납부
SCRNITM#val,값
SCRNITM#val1,구          분
SCRNITM#val2,통          화
SCRNITM#val3,타  점  권
SCRNITM#val4,합          계
SCRNITM#val5,권          종
SCRNITM#val6,금          액
SCRNITM#valCmptnMthdDscd,값산출방법구분코드
SCRNITM#valDt,운용시작일자
SCRNITM#valTpCd,가치유형
SCRNITM#varCycleEstmtBase,변동주기산정기준
SCRNITM#varHistory,변수이력
SCRNITM#varInfo,변동정보
SCRNITM#varIntRtCyclBaseDayDscd,변동금리주기기준일구분
SCRNITM#varLvl,변수레벨
SCRNITM#variable,변수
SCRNITM#variableRange,변수범위
SCRNITM#verify,검증
SCRNITM#view,보기
SCRNITM#vldtn,검 증
SCRNITM#vldtnErrorOvrrd,오류무시여부
SCRNITM#vldtnRuleCntnt,검증규칙
SCRNITM#vldtnWay,검증방법
SCRNITM#vltAmt,금고 금액
SCRNITM#vntrCorp,벤쳐기업여부
SCRNITM#vntrCorpYn,벤쳐기업여부
SCRNITM#vrtlAcctTx,가상계좌거래
SCRNITM#vwTbl,테이블 확인
SCRNITM#waitingForAprvl,승인대기
SCRNITM#warngLogout,이후 자동 로그아웃 됩니다.
SCRNITM#water,수도요금
SCRNITM#wealthMgmt,Wealth Management Product
SCRNITM#wed,수
SCRNITM#week,주일
SCRNITM#weekYield,주간 수익률
SCRNITM#weekly,매주
SCRNITM#weekly yield,주간수익률
SCRNITM#weeklyYield,주간수익률
SCRNITM#wflowAprvlDscd,Workflow승인구분
SCRNITM#wflowGrpTpCd,워크플로우그룹유형
SCRNITM#wflowStsChngErr,진행중인 워크플로우만 강제종료할 수 있습니다.
SCRNITM#wflowTpCd,workflow유형
SCRNITM#whdrwl,출금
SCRNITM#whdrwlAblBalInitzTrgt,출금가능잔액초기화대상
SCRNITM#whdrwlAcct,출금계좌번호
SCRNITM#whdrwlAcctAmt,출금계좌금액
SCRNITM#whdrwlAcctBal,출금계좌잔액
SCRNITM#whdrwlAcctCustNm,출금계좌고객명
SCRNITM#whdrwlAcctCustTxDscd,출금계좌고객거래구분
SCRNITM#whdrwlAcctDscd,출금계좌구분
SCRNITM#whdrwlAcctNbr,출금계좌번호
SCRNITM#whdrwlAcctOwnr,출금계좌예금주
SCRNITM#whdrwlAcctPswd,출금계좌비밀번호
SCRNITM#whdrwlAmtOfTdy,오늘 취소 가능한 금액
SCRNITM#whdrwlClsDscd,탈회해지구분
SCRNITM#whdrwlCmltvTotAmt,출금누계금액
SCRNITM#whdrwlDt,출금일자
SCRNITM#whdrwlPswd,출금비밀번호
SCRNITM#whdrwlPswdChkMsg,출금비밀번호는 필수 입력입니다. 출금비밀번호를 입력 하십시오.
SCRNITM#whlSlct,전체선택
SCRNITM#will,
SCRNITM#withdraw,인출
SCRNITM#withdraw2,보류
SCRNITM#withdrawPrd,상품취소
SCRNITM#withdrawWMP,청약취소
SCRNITM#withdrawal,출금
SCRNITM#within,Within
SCRNITM#within30days,30일 이내
SCRNITM#within7days,7일 이내
SCRNITM#wmfPdTp,Wealth Management Product
SCRNITM#wmpCnfrm,청약확인
SCRNITM#wmpColla,담보됨
SCRNITM#wmpFail,실패
SCRNITM#wmpHold,보유
SCRNITM#wmpList,연결가능상품
SCRNITM#wmpLoan,담보가능
SCRNITM#wmpMature,만기해지
SCRNITM#wmpNm,상품명
SCRNITM#wmpOpDays,운용기간
SCRNITM#wmpSubscrb,투자
SCRNITM#wmpWhdwScrNm,청약취소
SCRNITM#wmp_desc,Selected Asset, Fix term, High return
SCRNITM#workKnd,직종
SCRNITM#workPlc,직장
SCRNITM#workTpCd,직종유형
SCRNITM#workflow, 워크플로우
SCRNITM#workflow-force-terminate-msg,워크플로우를 강제종료하시겠습니까?
SCRNITM#workflowDesc,워크플로우 설명
SCRNITM#workflowNm,워크플로우명
SCRNITM#workflowSts,워크플로우 상태
SCRNITM#writeCntnt,내용을 적어주세요.
SCRNITM#wthdrwAmt,출금 금액
SCRNITM#wthdrwbleAmt,출금가능액
SCRNITM#wthdrwr,출금자
SCRNITM#xtnAgrmnt,약정연장
SCRNITM#xtnAtrList,확장속성목록
SCRNITM#xtnAtrbt,확장속성
SCRNITM#xtnAtrbtList,확장속성목록
SCRNITM#xtnAtrbtRule,확장속성규칙
SCRNITM#xtnAtrbtTpCd,확장속성유형
SCRNITM#xtnAtrbtVldtn,확장 속성 검증
SCRNITM#xtnAtrbt_class_info,확장속성클래스 정보
SCRNITM#xtnInfo,확장정보
SCRNITM#xtnJrnzRule,확장분개규칙
SCRNITM#xtnJrnzRuleAtrbt,확장분개규칙 속성
SCRNITM#xtnRuleNcsrYn,확장규칙필요여부
SCRNITM#xtnTblAtrbtRstrctnCnd,확장테이블 속성 제약조건
SCRNITM#xtnTblAtrbtRstrctnCndDtl,확장테이블 속성 제약조건 상세
