namespace,cbb_items
SCRNITM#inqRslt,查询结果
SCRNITM#inqryBaseDt,查询基准日期
SCRNITM#inqryBaseDtDstnctn,查询基准日类别
SCRNITM#inqryCndDstnctn,
SCRNITM#inqryDstnctn,查询类别
SCRNITM#inqryEndDt,早会结束日期
SCRNITM#inqryInst,
SCRNITM#inqryInstNm,
SCRNITM#inqryKndDscd,
SCRNITM#inqryStartDt,早会日期
SCRNITM#inqryTrnsfrAcctActiveList,转账账户活动查询列表
SCRNITM#inqryTrnsfrAcctList,最近转入账户列表查询
SCRNITM#inquireVariable,
SCRNITM#inquiry,查询
SCRNITM#insrcCntnt,
SCRNITM#insrncCmpny,
SCRNITM#insrncRgstrn,
SCRNITM#instCdListTitle,机构代码目录查询
SCRNITM#instParmTpCd,参数类型
SCRNITM#instSearchMsg,请先在页面上端查询处理机构。
SCRNITM#instSrch,机构搜索
SCRNITM#int,利息
SCRNITM#intAtrbt,
SCRNITM#intCalcnTrm,计息条款
SCRNITM#intCalcnWayCd,
SCRNITM#intFrMnthNbr,
SCRNITM#intInqryBaseDt,
SCRNITM#intList,
SCRNITM#intOvrduInt,利息逾期利息
SCRNITM#intRtAddSbtrctDscd,
SCRNITM#intRtChngHst,利率变动历史
SCRNITM#intRtCnfrmtnDscd,
SCRNITM#intRtDscd,
SCRNITM#intRtElement,利率要素
SCRNITM#intRtElmnt,利率要素
SCRNITM#intRtExRtDscd,
SCRNITM#intRtInfo,利率信息
SCRNITM#intRtrn,
SCRNITM#intTax,利息税
SCRNITM#intTot,利息总额
SCRNITM#intTp,
SCRNITM#interestAmount,利息总额
SCRNITM#interestRate,利率
SCRNITM#internet,宽带
SCRNITM#intrnlInfo,
SCRNITM#intrnlInqryTrgt,内部查询目标
SCRNITM#intrntGiroAccessDscd,
SCRNITM#intrntGiroFeeDscd,
SCRNITM#intrntGiroMediaDscd,
SCRNITM#intrntGiroPayerFormDscd,
SCRNITM#investImdtly,立即投资
SCRNITM#invstmnt,理财
SCRNITM#invstmntTrgtCd,投资目标
SCRNITM#ipctCd,
SCRNITM#ipctCl,重要证书分类
SCRNITM#ipctEndNbr,
SCRNITM#ipctNm,
SCRNITM#ipctPrfl,重要证书资料
SCRNITM#ipctPrflNm,重要证书档案名称
SCRNITM#ipctStartNbr,
SCRNITM#issmdaTmpltList,发行媒体模板列表
SCRNITM#issmdaTp,发行媒体类型
SCRNITM#issueFee,开具证明每份需付手续费。
SCRNITM#issueHms,
SCRNITM#issueInstDscd,
SCRNITM#italic,斜体
SCRNITM#items,个
SCRNITM#itm,
SCRNITM#itmLvl,
SCRNITM#itmOprtr,
SCRNITM#jdgmntCndCd,判决条件码
SCRNITM#jdgmntCndVal,判断条件值
SCRNITM#jdgmntInfo,判決信息
SCRNITM#jdgmrgtDscd,
SCRNITM#jnlzgDptmnt,账务处理可能的部门
SCRNITM#jnlzgDptmntAtrbt,账务处理可能的部门属性
SCRNITM#jnrzCnd,分录条件
SCRNITM#jnrzCndVal,分录条件值
SCRNITM#jobDesc,作业描述
SCRNITM#jobInfo,
SCRNITM#jobNm,作业名称
SCRNITM#joinYn,
SCRNITM#jointHouseDscd,
SCRNITM#jrnzRuleDtl,分录规则详细
SCRNITM#jrnzRuleList,分录规则目录
SCRNITM#language,语言
SCRNITM#lastAnnualIntRtrn,参考收益率
SCRNITM#lastAprvlEndDt,
SCRNITM#lastAprvlStartDt,
SCRNITM#lastAthrznDt,最终授权日
SCRNITM#lastRspnsHms,
SCRNITM#lastTrnsmsnHms,
SCRNITM#lastTst,最终测试
SCRNITM#lastTxDayRtrnAmt,昨日收益
SCRNITM#latestInfoRflctn,
SCRNITM#latestTxList,最新交易历史
SCRNITM#latestVerDown,最新版本下载
SCRNITM#latestVersion,最新版本
SCRNITM#layout1,布局1
SCRNITM#layout2,布局2
SCRNITM#layout3,布局3
SCRNITM#layoutChngAblPg,布局更改可能页面
SCRNITM#lbltyInfo,
SCRNITM#lbltyInfoeabcd,(E) = (A) + (B) - (C) - (D)
SCRNITM#lbltyRatioCmptnInfo,
SCRNITM#lbltySts,
SCRNITM#lbrIncomeAmt,
SCRNITM#lbrIncomeDscd,
SCRNITM#lcCntrtInfoArea,
SCRNITM#lcDpstAmt,null
SCRNITM#lcInfo,
SCRNITM#lcInfoArea,
SCRNITM#leapYrYnDesc,※闰年是或否：如果计算的利息在贫困年度需要不同，则该值应为“Y”。
SCRNITM#leaseCntnt,
SCRNITM#leaseIncomeAmt,
SCRNITM#leaseRgstrn,
SCRNITM#legActnSts,null
SCRNITM#legalActionCostDscd,
SCRNITM#legalActionDscd,
SCRNITM#legalActionDtDscd,
SCRNITM#legalActionDtHms,
SCRNITM#legalActionDtRsltDscd,
SCRNITM#legalActionMgmt,null
SCRNITM#levyCrncyDscd,征收货币区别代码
SCRNITM#lflngAcctNbr,
SCRNITM#lgArea,
SCRNITM#lgLinkArea,
SCRNITM#lgListArea,
SCRNITM#life,生活
SCRNITM#limitOfCredit,可贷额度
SCRNITM#line,LINE
SCRNITM#link,链接
SCRNITM#linkTxList,绑定交易内容
SCRNITM#linkUpdtYn,链接更新是或否
SCRNITM#list,目录
SCRNITM#listRefTpDscd,
SCRNITM#lmtAgrmnt,约定额度
SCRNITM#lmtAgrmntChngAplctn,约定额度更改申请
SCRNITM#lmtAgrmntDtlSrch,
SCRNITM#lmtAmt,极限金额
SCRNITM#lmtAply,
SCRNITM#lmtBalAmt,
SCRNITM#lmtChng,更改额度
SCRNITM#lmtChngDly,
SCRNITM#lmtDscd,
SCRNITM#lmtDstnctn,限制区别
SCRNITM#lmtExmntnRslt,
SCRNITM#lmtHst,限制历史
SCRNITM#lmtMtrtyDt,
SCRNITM#lmtSetting,限制设置
SCRNITM#lmtUsableRt,
SCRNITM#ln,贷款
SCRNITM#lnAcctInqry,查询贷款账户
SCRNITM#lnAgrmnt,贷款签订
SCRNITM#lnAplctnDscd,
SCRNITM#lnAplctnPrcsDscd,
SCRNITM#lnArrIntRtTpCd,
SCRNITM#lnArrOpnRslt,约定授信结果
SCRNITM#lnAvlblAmtClcltn,
SCRNITM#lnBal,贷款余额
SCRNITM#lnCmptnInfo,
SCRNITM#lnCndChngTxKndCd,授信条件更改交易种类代码
SCRNITM#lnCntnt,
SCRNITM#lnColor,线颜色
SCRNITM#lnDsbrsmntLmtAmt,贷款放款限额
SCRNITM#lnDsbrsmt,贷款放款
SCRNITM#lnDstnctn,贷款类别
SCRNITM#lnDtlsInqry,贷款记录查询
SCRNITM#lnDtlsInqry2,
SCRNITM#lnDtlsInqry3,
SCRNITM#lnExctn,放款
SCRNITM#lnExctnAmt,
SCRNITM#lnExctnInfo,
SCRNITM#lnFrom,还款账户
SCRNITM#lnHgt,线高度
SCRNITM#lnInt,贷款利息
SCRNITM#lnName,贷款名称
SCRNITM#lnNrmlInt,贷款正常利息
SCRNITM#lnRpymnt,
SCRNITM#lnRpymntCycl,授信还款周期
SCRNITM#lnRpymntTpDscd,
SCRNITM#lnRpymntWay,
SCRNITM#lnSmltnRslt,貸款仿真結果
SCRNITM#lnSmry,
SCRNITM#lnTpCd,
SCRNITM#lnTrgtTradeDtls,
SCRNITM#lnTrgtTradeDtlsAtrbt,
SCRNITM#lnTrm,贷款期限
SCRNITM#lnWidth,行宽
SCRNITM#lndays,天
SCRNITM#lngCd,语言
SCRNITM#lngDscd,
SCRNITM#loan,贷款
SCRNITM#loanAmt,贷款金额 : {0} 元
SCRNITM#loanNew,申请贷款
SCRNITM#loanPd,贷款商品
SCRNITM#loanPdAplctn,贷款产品/申请
SCRNITM#loanPdCnd,
SCRNITM#loanPdTp,贷款
SCRNITM#loanQryWhdrwl,贷款查询/支取
SCRNITM#localAndBizDscd,
SCRNITM#lockTm,锁住时间
SCRNITM#logCreationTime,日志创建时间
SCRNITM#login,登录
SCRNITM#loginId,登录ID
SCRNITM#loginLngAtrbtNm,登录语言属性名
SCRNITM#loginLngDmn,登录语言域
SCRNITM#loginLngRefAtrbtNm,登录语言参考属性名称
SCRNITM#loginLngScrnNm,登录语言页面名
SCRNITM#loginLngWrd,登录语言单词
SCRNITM#logout,退出
SCRNITM#logout2,安全退出
SCRNITM#loinBsicInfo,
SCRNITM#loinBsicInfoDesc,
SCRNITM#loinInstNm,登入机构名
SCRNITM#loinPswd,登录密码
SCRNITM#loinPswdChng,登录密码已更改
SCRNITM#loinTpCd,
SCRNITM#loinTrgtIdDscd,
SCRNITM#lttrSpc,信空间
SCRNITM#ltvCmptnFndtnInfo,
SCRNITM#ltvCmptnInfo,
SCRNITM#macAddr,
SCRNITM#mailbox,收件箱
SCRNITM#mainArrDtls,
SCRNITM#mainArrList,主合同目录
SCRNITM#mainArrSrchRslt,
SCRNITM#mainTitle,直销银行
SCRNITM#mainTrgtTradeDtls,
SCRNITM#main_title,CBP Model Bank
SCRNITM#manageNextStep,下一步管理
SCRNITM#managePrevStep,管理上一步
SCRNITM#manageRole,
SCRNITM#manageRuleCmprsn,
SCRNITM#manageRuleItem,管理规则项目
SCRNITM#manageService,管理服务
SCRNITM#manageStep,步骤管理
SCRNITM#manageStepDetail,
SCRNITM#manageVariable,变量管理
SCRNITM#manualEntryPrcsngTrgt,手动输入处理目标
SCRNITM#manualEntryPrcsngTrgtAtrbt,手动输入处理目标属性
SCRNITM#manualEntryPrmsn,允许手动输入处理
SCRNITM#marginAmt,
SCRNITM#marketPriceEstmt,
SCRNITM#marketPriceEstmtRslt,
SCRNITM#marketPriceInfo,
SCRNITM#maskTpCd,
SCRNITM#maskYn,
SCRNITM#mature,撤销申购
SCRNITM#maxAmt,可申请最高金额
SCRNITM#maxAplyLimitIntRt,
SCRNITM#maxLength,最长
SCRNITM#maxRt,
SCRNITM#maxSprdRt,
SCRNITM#maxVal,
SCRNITM#mayNeed,您可能想要
SCRNITM#mayWant,所需执行列表
SCRNITM#mbrshpAtmtcCreateRuleClassNm,会员协议自动生成规则类
SCRNITM#mbrshpOpn,用户注册
SCRNITM#mdfySql,
SCRNITM#measrDscd,
SCRNITM#mediaDscd,
SCRNITM#memberBrdnInstlmntMnth,
SCRNITM#memberDscntAmt,
SCRNITM#menuItmList,菜单项目目录
SCRNITM#menuList,菜单目录
SCRNITM#menuPrcsngDscd,
SCRNITM#message-code,信息代码
SCRNITM#message-detailMessages,详细信息
SCRNITM#message-messages,信息
SCRNITM#message-pop-title,弹跳窗
SCRNITM#message-traceMessage,跟踪信息
SCRNITM#mgmt,
SCRNITM#mgmtBrnch,
SCRNITM#mgmtDept,
SCRNITM#mgmtStaff,
SCRNITM#mgmtTpCd,
SCRNITM#mgmtUser, 管理人员
SCRNITM#minAplyAmt,最低申购金额
SCRNITM#minAplyLimitIntRt,
SCRNITM#minLength,最短
SCRNITM#minSprdRt,
SCRNITM#minSubs,起购金额
SCRNITM#minVal,最小值
SCRNITM#minusBalAllwnc,允许负余额
SCRNITM#minusBalAllwncYn,允许负余额与否
SCRNITM#minute,分钟
SCRNITM#mmfInvstmntTrgt,本基金投资范围为具有良好流动性的金融工具，包括现金、通知存款、一年以内（含一年）的银行定期存款和大额存单、剩余期限（或回售期限）在397天以内（含397天）的债权、资产支持证券、中期票据；期限在一年以内（含一年）的债权回购、期限在一年以内（含一年）的中央银行票据、短期融资券， 及法律法规或证监会允许本基金投资的其他固定收益类金融工具。
SCRNITM#mmfPdTp,余额宝
SCRNITM#mmfRedempt,余额宝赎回
SCRNITM#mmfRiskPatent,货币基金非存款类产品，我行不承诺任何形式的收益及本金保障。本基金由xx基金公司管理，更多产品详情请阅读产品招募说明书及其他相关法律文件。
SCRNITM#mmfRtn,收益说明
SCRNITM#mmfSubscrb,申购余额宝
SCRNITM#mmf_desc,收益率与流动性的完美平衡
SCRNITM#mndtry,必选
SCRNITM#mndtryCustInfoUseAgrmntNm,客户信息使用协议 类型代码
SCRNITM#mndtryCustInfoUseAgrmntTpCd, 所需客户信息使用协议类型代码
SCRNITM#mndtryYn,是否为必输项
SCRNITM#mngngDept,管理部门
SCRNITM#mnthCnt,每月
SCRNITM#mnthMarginRt,月中获利率
SCRNITM#mnthPl,月中损益
SCRNITM#mnyRcvdAcctCustTxDscd,
SCRNITM#mnyRcvdAcctNbr,
SCRNITM#mnyRcvdAcctNbr5,存入账号5
SCRNITM#mnyRcvdAcctNbr6,存入账号6
SCRNITM#mnyRcvdAcctNbr7,存入账号7
SCRNITM#mnyRcvdAcctNbr8,存入账号8
SCRNITM#mnyRcvdAcctNbr9,存入账号9
SCRNITM#mnyRcvdAmt5,存入金额5
SCRNITM#mnyRcvdAmt6,存入金额6
SCRNITM#mnyRcvdAmt7,存入金额7
SCRNITM#mnyRcvdAmt8,存入金额8
SCRNITM#mnyRcvdAmt9,存入金额9
SCRNITM#mnyRcvdAmtKndDscd,
SCRNITM#mobiPhone,注册该银行卡的预留手机.
SCRNITM#mobile,手机号码
SCRNITM#mobileChng,更改手机号码
SCRNITM#mobileCntctPrhbtnTpCd,
SCRNITM#mobileDeviceTpCd,
SCRNITM#mobileNbr,
SCRNITM#mobilePhone,移动电话
SCRNITM#mobilePhoneCntctPrhbt,
SCRNITM#mobilePhoneNbr,手机号码
SCRNITM#mobilePhoneNotice,手机通知
SCRNITM#mobileRule,请输入11位手机号码，或按如下格式输入电话号码：000-0000-0000
SCRNITM#modelName,型号名称
SCRNITM#modifiedOrNew,
SCRNITM#modify,修改
SCRNITM#modify2,修改
SCRNITM#modify3,更改
SCRNITM#modify4,更改
SCRNITM#modifyPassword,更改密码
SCRNITM#mon,星期一
SCRNITM#month,个月
SCRNITM#monthly,每月
SCRNITM#more,更多
SCRNITM#morePdInfo,点击链接查看更多产品信息:link
SCRNITM#more_messages,更多信息
SCRNITM#mostUsedDpstAcctList,常用转入账户
SCRNITM#moveInDeptNm,
SCRNITM#moveLoinPg,回到登录页面
SCRNITM#moveMainPg,回到首页
SCRNITM#moveOutDeptNm,
SCRNITM#moveOutExctn,
SCRNITM#moveOutSts,
SCRNITM#moveOutTrgtTpCd,
SCRNITM#movePg,移动页面
SCRNITM#mrchntGrpCd,
SCRNITM#mrchntGrpNm,
SCRNITM#mrchntGrpTpCd,
SCRNITM#mrchntInfo,
SCRNITM#mrchntNm,
SCRNITM#mrchntSts,
SCRNITM#mrktExRt,
SCRNITM#msclnsRevenueDt,
SCRNITM#msgDemandDscd,
SCRNITM#msgForm,
SCRNITM#msgFormDscd,
SCRNITM#msgLatestVer,的最新版本
SCRNITM#msgNeedToAdtnlIntRt,
SCRNITM#msgPerTpCd,
SCRNITM#msgPrcsTpCd,
SCRNITM#msgScrnSrvrDscd,消息区别
SCRNITM#msgTrnsfrmInpWayDscd,
SCRNITM#msurUnitCd,测量单位
SCRNITM#msurUnitDscd,
SCRNITM#msurUnitNm,测定单位名称
SCRNITM#msurUnitTpDscd,
SCRNITM#mtrtyDt,到期日
SCRNITM#mtrtyDtChngRsnDscd,
SCRNITM#mtrtyTrgt,到期后操作
SCRNITM#muntnNbrAddrDscd,
SCRNITM#myADD,智能存款
SCRNITM#myAsset,总资产
SCRNITM#myCard,我的卡片
SCRNITM#myCard2,我的账户
SCRNITM#myCardGuide,您可以通过本应用转入功能转账，也可以通过他行柜台或者网银转账入本账户。转账时，请提供上述卡片中卡号及持卡人信息，本卡片开户行为直销银行总行营业部。
SCRNITM#myCards,共绑定
SCRNITM#myHome,我家
SCRNITM#myLoan,我的贷款
SCRNITM#myMMF,余额宝
SCRNITM#myQr,我的二维码
SCRNITM#myWMP,理财产品
SCRNITM#mypage,我的页面
SCRNITM#na,未估值
SCRNITM#natAndLng,国家及语言设置
SCRNITM#naty,国籍
SCRNITM#nbrgMaxVal,编号最大值
SCRNITM#nbrgOvrPrcsError,超出范围时处理方式
SCRNITM#nbrgRule,编号规则
SCRNITM#nbrgRuleCmps,编号规则组成内容
SCRNITM#nbrgRuleCmpsAtrbt,编号规则组成属性
SCRNITM#nbrgRuleDesc,编号规则说明
SCRNITM#nbrgRuleList,编号规则列表
SCRNITM#nbrgRuleSrch,编号规则搜索
SCRNITM#nbrgStd,编号标准
SCRNITM#nbrgWay,编号方式
SCRNITM#nbrgWayDscd,
SCRNITM#ncsryCustInfoUseAgrmnt,所需的客户信息使用协议
SCRNITM#ncsryCustInfoUseAgrmntAtrbt,所需的客户信息使用协议属性
SCRNITM#needPrepare,请做好如下准备：
SCRNITM#newPhone,新手机号码
SCRNITM#newPswd,
SCRNITM#newPwShort,新密码
SCRNITM#newRprsntn,
SCRNITM#next,下一个
SCRNITM#next2,下一步
SCRNITM#nextStep,下一步
SCRNITM#nm,姓名
SCRNITM#no-change-data-msg,没有数据已更改。
SCRNITM#no-data-msg,没有数据。
SCRNITM#no-input-data-msg,没有输入数据。
SCRNITM#no-mandatory-data-msg,没有强制性数据。
SCRNITM#no-tree-bt,没有选择菜单。
SCRNITM#noArrDeptRelCd,该合同部门关系代码在合同相关部门管理页面不是管理对象。
SCRNITM#noCardInfo,注意：无卡片信息
SCRNITM#noChange,不变更
SCRNITM#noDfntn,未定义
SCRNITM#noDpstAcct,查询不到存款账户。
SCRNITM#noDpstCertiList,没有可证明余额的账户。
SCRNITM#noExtPymntAcctMsg,没有外部支付账户。请申请外部支付账户后重试。
SCRNITM#noPayment,仅创建账户，暂不缴费
SCRNITM#noRecentTrnsfrAcct,没有最近转账记录。
SCRNITM#noSearchData,没有查询结果。
SCRNITM#noSearchDpstPd,没有存款产品。
SCRNITM#noSearchLoanPd,没有贷款产品。
SCRNITM#noSearchRcmntPd,没有推荐产品。
SCRNITM#noSlctn,不指定
SCRNITM#noWrdQryDscd,查询未转换
SCRNITM#nonCrctnRsn,不更正原因
SCRNITM#nonLcInfo,
SCRNITM#nonSelect,不选
SCRNITM#none,无
SCRNITM#notActvUser,不活跃用户
SCRNITM#notMatchBillCtgryUnitAmt,与币种单位金额不一致。
SCRNITM#notWmpLoan,不可质押
SCRNITM#notice,通知
SCRNITM#noticeCntct,
SCRNITM#noticeCntnt,通知内容
SCRNITM#noticeDemandRsltCd,通知请求结果代码
SCRNITM#noticeDemandTmstmp,通知请求时间戳
SCRNITM#noticeGoalTp, 通知目标类型
SCRNITM#noticeId,通知ID
SCRNITM#noticeImdcy,
SCRNITM#noticeMsg, 通知消息
SCRNITM#noticeMsgTp, 通知消息类型
SCRNITM#noticeResetLoginPwd,登录密码已重置
SCRNITM#noticeRslt,通过短信通知验证及故宫
SCRNITM#noticeSentSMS,已向尾号为{0}的手机发送短信验证，验证码序号{1}
SCRNITM#noticeSrvc,
SCRNITM#noticeSts,通知状态
SCRNITM#noticeTrgtTpCd,通知对象类型代码
SCRNITM#noticeWayTp,通知方式类型
SCRNITM#noticeWayTpCd,通知方式类型
SCRNITM#nprcsd,未处理
SCRNITM#nrmlCnclCrctnDscd,
SCRNITM#nrmlDscd,
SCRNITM#nrmlDstnctn,
SCRNITM#number,数字
SCRNITM#nxstncHouseYn,
SCRNITM#nxt,下一步
SCRNITM#nxtBizDt,下一个营业日期
SCRNITM#nxtMon,下周一
SCRNITM#nxtNxtBizDt,下二个营业日期
SCRNITM#nxtTue,下周二
SCRNITM#nxtWed,下周三
SCRNITM#ocptnDscd,
SCRNITM#officeAddr,办公地址
SCRNITM#officePhone,办公电话
SCRNITM#officePhoneNbr, 办公电话号码
SCRNITM#officeWorkerLn,上班族贷款
SCRNITM#offrCndStsDscd,
SCRNITM#oilCmpnyCd,
SCRNITM#ok,确定
SCRNITM#online,在线
SCRNITM#onlineCrctnDstnctn,联机更正分区
SCRNITM#onlineNonOnlineDscd,
SCRNITM#onlyNum,请输入数字。
SCRNITM#opnChnl,新频道
SCRNITM#opnDt, 注册日期
SCRNITM#opnHms,开放时间
SCRNITM#opngHms,
SCRNITM#oprtnEnvrnmntTpDscd,
SCRNITM#or,
SCRNITM#orderAmt,订单金额
SCRNITM#orderDt,订单日期
SCRNITM#orderItm,订单物品
SCRNITM#ordnryPersonFnncDscd,
SCRNITM#orgnlPswd,
SCRNITM#originDscd,
SCRNITM#originPw,当前密码
SCRNITM#osVer,操作系统版本
SCRNITM#otherAmendAdtnlInfo,
SCRNITM#otherAmendLcBsicInfo,
SCRNITM#othrBnkLonAmt,
SCRNITM#othrChkAmt,
SCRNITM#othrChkCnt,
SCRNITM#othrIncomeAmt,
SCRNITM#othrScrty,其他安全措施
SCRNITM#otpEfctvTm,OTP有效时间
SCRNITM#otpInpEfctvTm,
SCRNITM#otpTpCd,
SCRNITM#outp,输出
SCRNITM#outpHms,
SCRNITM#outpLvl,输出电平
SCRNITM#outpSeqNbr,输出序列号
SCRNITM#over,超过
SCRNITM#overevryTransDay7pm,每日自动转存超过{0}元部分余额
SCRNITM#ovrZero,请输入大于0的交易金额。
SCRNITM#ovrduDscd,
SCRNITM#ovrduGrcCyclCnt,
SCRNITM#ovrduIntAplyMthdDscd,逾期利息申请方法区别代码
SCRNITM#ownBnkAlreadyLonAmt,
SCRNITM#ownBnkTxRsnTpCd,
SCRNITM#ownOthrBnkDpstlmLonAmt,
SCRNITM#ownOthrDpstlmLon,
SCRNITM#ownrAdtnlInfo,
SCRNITM#ownrCntnt,
SCRNITM#ownrIdAdtnlInfo,
SCRNITM#ownrshpChngRsn,
SCRNITM#pageList,页面目录
SCRNITM#parmAtrbt,参数属性
SCRNITM#parmDs,参数区分
SCRNITM#parmKorExplntnCntnt,参数韩文描述
SCRNITM#parntAtrbtCd,父属性
SCRNITM#parntClass,父类
SCRNITM#partnrCmpny,
SCRNITM#password,密码
SCRNITM#payerRoleTpCd,
SCRNITM#pckgPdYn,是否为包产品
SCRNITM#pd,产品
SCRNITM#pdAdtnlInfoDscd,
SCRNITM#pdAdtnlInfoStsDscd,
SCRNITM#pdAndTmpltCd,产物（模板）代码
SCRNITM#pdAtrbt,
SCRNITM#pdAtrbtList,
SCRNITM#pdBtwnRelTpDscd,
SCRNITM#pdCd,产品代码
SCRNITM#pdCl,
SCRNITM#pdClDscd,
SCRNITM#pdClDtlDscd,
SCRNITM#pdClHrarcyTpCd,
SCRNITM#pdClHrarcyUsageDscd,
SCRNITM#pdClStrctrDscd,
SCRNITM#pdClTpCd,
SCRNITM#pdCndCd,产品条件
SCRNITM#pdCndClassNm,产品条件类名
SCRNITM#pdCndGrpRelStsDscd,
SCRNITM#pdCnt,持有产品
SCRNITM#pdDtlInfo,产品详细内容
SCRNITM#pdGroupBaseCd,
SCRNITM#pdGroupBaseNm,
SCRNITM#pdGrpPdRelTpDscd,
SCRNITM#pdGrpStsDscd,
SCRNITM#pdGrpUsageDscd,
SCRNITM#pdInfo,产品信息
SCRNITM#pdInfoCntntDscd,
SCRNITM#pdInfoDscd,
SCRNITM#pdInfoMsg,详细内容请参照下面的产品详细指引。
SCRNITM#pdInfoStsDscd,
SCRNITM#pdList,产品列表
SCRNITM#pdLmtAttr,
SCRNITM#pdNm,产品名称
SCRNITM#pdNmStsDscd,
SCRNITM#pdNmTpCd,
SCRNITM#pdNmTpDscd,
SCRNITM#pdObjRelStsDscd,
SCRNITM#pdObjRelTpDscd,
SCRNITM#pdSrch,产品搜索
SCRNITM#pdStsDscd,
SCRNITM#pdSvcGroupBaseCd,
SCRNITM#pdSvcGroupBaseNm,
SCRNITM#pdTmplt,产品模板
SCRNITM#pdTmpltCd,产品模板代码
SCRNITM#pdTmpltNm,产品模板名称
SCRNITM#pdTmpltSrch,查询产品模板
SCRNITM#pdTmpltStsDscd,
SCRNITM#pdTp,产品类型
SCRNITM#pdTpCd,产品类别代码
SCRNITM#pdTpDscd,
SCRNITM#pdUsedAmt,
SCRNITM#pdgLmtAttr,
SCRNITM#pengagDt,预约日期
SCRNITM#perTpCd,
SCRNITM#pgDesc,页面说明
SCRNITM#pgNm,页面名称
SCRNITM#phoneCntctState,联系电话状态
SCRNITM#phoneNo,手机号码
SCRNITM#pkCntnt,
SCRNITM#plnHms,
SCRNITM#plnfdfnd,null
SCRNITM#plsChckCashAcct,请注意查询您的现金账户.
SCRNITM#plsinptOTP,请输入短信验证码:
SCRNITM#pltnmCardGradeCd,
SCRNITM#popup-clHrarcy,
SCRNITM#popup-docCl,搜索文件
SCRNITM#popup-feecondition,搜索费用条件
SCRNITM#popup-kr-zipCd,搜索邮政编码
SCRNITM#popup-previewDoc,预览文件
SCRNITM#popup-rule,规则搜索
SCRNITM#popup-service,搜索服务
SCRNITM#popup-standard-attribute,标准属性搜索
SCRNITM#popupCntnt,弹出
SCRNITM#popupScrnYn,是否为弹窗页面
SCRNITM#popupWindow,弹出窗口
SCRNITM#positionAmt,当前余额
SCRNITM#prcdTrmCrctnCryfrwrd,
SCRNITM#prchAmt,注册处理可能的分理处
SCRNITM#prchsAmt,购买金额
SCRNITM#prchsCorpNm,购买企业名
SCRNITM#prchsDt,购买日期
SCRNITM#prchsGoodsRcv,接收购买物品
SCRNITM#prchsItm,购买物品
SCRNITM#prchsLnLmtAgrmnt,约定购买贷款额度
SCRNITM#prchsRtrnDs,
SCRNITM#prchsUseAgrmnt,购买使用约定
SCRNITM#prcsAblBrnchRgstrn,注册处理可能的分理处与否
SCRNITM#prcsFin,处理完毕
SCRNITM#prcsNm,
SCRNITM#prcsRslt,处理结果
SCRNITM#prcsngDt,处理日期
SCRNITM#prcsngHms,
SCRNITM#prcsngRsltDscd,
SCRNITM#prcsr,责任人
SCRNITM#preAprvdCrdtLmt,您的当前可贷额度
SCRNITM#preScreen,
SCRNITM#presettingMobile,注册该银行卡预留手机
SCRNITM#prevStep,上一步
SCRNITM#preview,预览
SCRNITM#previewLngCd,预览语言代码
SCRNITM#prfClaimCntnt,
SCRNITM#prfExRtDscd,
SCRNITM#prfExchngRtDscd,
SCRNITM#prfIntRtAplyTmDscd,
SCRNITM#prfl,
SCRNITM#prflAtrbtCntnt,
SCRNITM#prflAtrbtDesc,
SCRNITM#prflAtrbtNm,
SCRNITM#prflDs,
SCRNITM#prflInfo,档案信息
SCRNITM#prflNm,个人资料名称
SCRNITM#prgrsInfo,
SCRNITM#prgrsStsCd,
SCRNITM#prgrsStsDscd,
SCRNITM#privateBrowsingChangeRequest,为了方便利用服务,请解除无痕浏览模式。
SCRNITM#prjctDmrctnCd,项目划分代码
SCRNITM#prjctDscd,
SCRNITM#prmryCrtfctTxDscd,
SCRNITM#prmsryRckngDt,
SCRNITM#prncplInfoArea,
SCRNITM#prncplOvrduInt,本金逾期利息
SCRNITM#prntInfo,
SCRNITM#prntWayTpCd,
SCRNITM#prntYn,
SCRNITM#proceedingTargetRule,
SCRNITM#processing,处理
SCRNITM#product,持有产品数量
SCRNITM#prprtyInfo,
SCRNITM#prprtyRightRstrctnDscd,
SCRNITM#prprtySurveyRqst,
SCRNITM#prpymntsAmt,null
SCRNITM#prpymntsDtlAmt,
SCRNITM#prpymntsOcrAmt,null
SCRNITM#prscrptnDscd,
SCRNITM#prsnChrgInfo,
SCRNITM#prsnlClntInfoChng,个人客户信息更改
SCRNITM#prspctvRtrn,预期总收益
SCRNITM#prspctvRtrnRt,预期年化收益率
SCRNITM#prtlRpymntAfRpymntDscd,
SCRNITM#prtnrBaseAtrbt,
SCRNITM#prtnrDept,
SCRNITM#prtnrDtlTpCd,
SCRNITM#prtnrList,
SCRNITM#prtnrTpCd,
SCRNITM#prvsCrdtChkAsmId,
SCRNITM#prvsCrdtChkRsltCd,
SCRNITM#psbkBkgDscd,
SCRNITM#psbkCrtfctReissueDscd,
SCRNITM#psbkDsgnDscd,
SCRNITM#psbkInqryDscd,
SCRNITM#psbkKnd,
SCRNITM#psbkMsg,存折消息
SCRNITM#psbkMsgList,存折消息清单
SCRNITM#psbkMsgRelInfo,存折消息关系信息
SCRNITM#psbkTxMediaDscd,
SCRNITM#psbkYnDscd,
SCRNITM#pstnBuyExRt,
SCRNITM#pstnDscd,
